tid,row,col,cls
14,1108,3135,3
14,1116,3051,3
14,1117,3109,1
14,1138,2905,3
14,1145,3145,3
14,1159,3049,3
14,1168,3106,3
14,1173,3134,3
14,1185,3027,3
14,1195,3057,3
14,1207,2961,3
14,1225,3225,3
14,1234,3093,3
14,1239,3148,0
14,1258,3223,3
14,1261,3204,3
14,1280,2953,3
14,1300,3190,3
14,1313,3124,3
14,1315,3093,3
14,1321,3145,3
14,1332,3178,3
14,1343,3098,3
14,1343,3142,3
14,1345,3119,3
14,1406,3109,3
14,1422,2891,3
14,1432,2810,3
14,1576,2662,3
15,1195,3325,3
15,1206,3365,3
15,1214,2357,3
15,1219,3373,3
15,1222,2454,3
15,1228,2533,2
15,1237,2552,2
15,1255,3385,2
15,1271,2430,3
15,1279,3343,3
15,1308,2455,3
15,1332,2282,2
15,1361,2301,2
15,1372,2510,3
15,1373,2407,3
15,1380,2573,3
15,1395,2510,2
15,1407,2619,3
15,1411,2546,3
15,1419,2599,3
15,1426,2586,3
15,1436,2579,3
15,1456,2717,2
15,1457,2594,3
15,1458,2460,3
15,1459,2424,3
15,1462,2574,2
15,1471,2448,3
15,1475,2543,3
15,1475,2683,3
15,1478,2395,2
15,1478,2649,2
15,1482,2512,1
15,1491,2573,3
15,1492,2765,3
15,1504,2651,2
15,1517,2769,2
15,1527,2489,3
15,1530,2701,0
15,1544,2680,2
15,1564,2578,3
15,1569,2549,2
15,1584,2634,3
15,1590,2880,3
15,1612,2641,3
15,1630,2801,1
15,1638,2921,3
15,1651,3034,3
15,1661,2841,3
15,1665,2987,3
15,1677,2658,2
15,1682,2635,3
15,1683,2483,3
15,1688,2623,2
15,1694,2599,2
15,1720,2799,1
15,1721,2488,2
15,1730,3006,0
15,1732,2712,3
15,1738,2828,3
15,1741,2672,2
15,1743,2612,3
15,1749,2646,3
15,1763,2883,3
15,1770,2825,3
15,1774,2867,3
15,1778,2652,3
15,1790,2591,3
15,1792,2655,3
15,1835,2399,3
15,1843,2506,2
15,1843,2967,3
15,1865,2519,3
15,1873,2734,2
15,1880,2650,3
15,1890,2813,3
15,1895,2947,2
15,1904,2961,2
15,1905,2856,2
15,1911,2803,2
15,1938,2559,3
15,1938,2924,2
15,1963,2643,3
15,1969,2800,3
15,1986,2656,2
15,2004,2800,2
15,2018,2828,3
15,2019,2888,2
15,2041,2792,2
15,2084,2790,2
15,2089,2806,2
15,2130,2760,3
15,2155,2614,2
15,2160,2589,3
16,1448,2458,2
16,1468,2431,2
16,1500,2443,0
16,1513,2535,2
16,1518,2449,3
16,1526,2430,2
16,1535,2523,3
16,1544,2423,3
16,1548,2569,3
16,1562,2487,2
16,1567,2268,3
16,1568,2347,3
16,1568,2385,2
16,1569,2517,3
16,1575,2524,3
16,1579,2618,2
16,1600,2349,2
16,1604,2199,3
16,1607,2575,3
16,1615,2206,3
16,1649,2576,2
16,1656,2284,2
16,1736,2049,2
16,1750,2064,2
16,1751,2580,3
16,1757,2075,2
16,1758,2092,1
16,1758,2568,3
16,1761,2340,3
16,1767,2554,2
16,1769,2060,2
16,1773,2105,3
16,1777,2492,2
16,1795,2058,3
16,1835,2030,2
16,1846,2045,3
16,1864,2070,3
16,1883,2614,2
16,1905,2042,3
16,1928,2724,3
16,1936,2703,2
16,1946,2197,3
16,1955,2438,3
16,1956,2246,3
16,1957,2234,3
16,1957,2296,2
16,1957,2371,2
16,1958,2214,2
16,1959,2279,3
16,1962,2385,3
16,1965,2039,2
16,1965,2161,2
16,1969,2398,3
16,1970,2719,2
16,1985,2458,3
16,1987,2396,2
16,1988,1984,3
16,1989,2111,3
16,1989,2379,2
16,1992,2255,3
16,1997,2851,2
16,2013,2444,2
16,2016,2854,3
16,2030,2382,3
16,2047,2325,3
16,2054,2296,2
16,2090,2348,3
16,2097,2329,2
16,2115,2498,2
17,1784,1335,2
17,1800,1452,0
17,1801,1252,2
17,1803,1357,2
17,1804,1317,2
17,1809,1371,2
17,1814,1317,3
17,1817,1280,1
17,1839,1288,2
17,1842,1342,0
17,1843,1682,2
17,1847,1244,2
17,1847,1728,2
17,1851,1298,2
17,1857,1480,3
17,1860,1697,2
17,1863,1247,3
17,1868,1503,2
17,1880,1268,2
17,1881,1799,3
17,1883,1466,2
17,1895,1244,2
17,1896,1291,2
17,1899,1269,2
17,1899,1984,2
17,1899,2056,2
17,1901,2023,2
17,1909,1406,2
17,1910,1291,2
17,1910,1356,2
17,1916,1892,2
17,1918,1936,1
17,1922,1462,3
17,1925,1310,2
17,1926,1327,2
17,1926,1425,2
17,1927,1970,1
17,1933,1668,2
17,1940,1965,2
17,1956,1672,3
17,1960,1651,2
17,1960,2020,2
17,1961,1388,2
17,1969,1637,2
17,1973,1659,2
17,1974,1864,3
17,1980,1677,2
17,1980,1804,1
17,1989,1425,2
17,1996,1476,3
17,1999,1650,3
17,2004,1669,3
17,2018,1685,3
17,2021,1453,2
17,2025,1579,3
17,2044,1576,0
17,2049,1508,3
17,2065,1434,2
17,2066,1501,2
17,2076,1443,2
17,2090,1492,2
17,2092,1479,2
17,2094,2180,2
17,2101,2150,2
17,2108,1505,3
17,2113,2308,2
17,2118,2209,2
17,2120,2344,2
17,2127,2072,3
17,2128,2102,2
17,2133,2534,0
17,2137,2287,3
17,2144,2049,3
17,2151,2191,2
17,2151,2248,2
17,2157,2093,3
17,2158,2166,2
17,2160,2120,2
17,2163,1864,2
17,2163,2184,2
17,2164,2314,2
17,2170,1841,2
17,2171,2365,2
17,2172,2163,2
17,2185,1988,2
17,2230,1940,2
18,1898,5267,1
18,1929,5326,1
18,3174,4859,0
18,3365,4256,0
18,3457,4270,1
19,131,2954,0
19,213,2410,2
19,219,2505,2
19,234,2520,4
19,268,2362,3
19,272,2540,2
19,278,2433,3
19,281,2288,3
19,281,2344,3
19,281,2476,2
19,292,2432,3
19,298,2338,3
19,302,2467,3
19,306,2549,2
19,312,2254,3
19,312,2363,3
19,312,2435,3
19,316,2463,3
19,319,2306,2
19,319,2474,2
19,322,2331,2
19,324,2389,2
19,329,2403,3
19,329,2544,2
19,334,2440,2
19,339,2373,3
19,354,2384,2
19,354,2487,3
19,355,2427,2
19,357,2404,2
19,358,2345,2
19,369,2364,3
19,370,2388,3
19,376,2491,3
19,380,2377,2
19,388,2353,3
19,394,2531,2
19,395,2483,2
19,403,2507,2
19,403,2573,3
19,413,2332,0
19,423,2470,2
19,429,2388,2
19,429,2405,2
19,431,2429,3
19,433,2523,2
19,441,2375,3
19,444,2484,2
19,450,2415,2
19,457,2368,2
19,477,2413,3
19,483,2497,0
19,487,2425,2
19,505,2378,3
19,509,2395,2
19,522,2389,3
19,531,2403,2
19,717,2880,0
19,843,2001,0
19,872,2019,2
19,878,2036,2
19,884,2053,2
19,890,2069,1
19,896,2090,2
19,928,1768,2
19,1073,2953,0
19,1286,2766,1
19,1748,2676,1
19,2063,3195,0
20,702,3273,2
20,734,3271,2
20,804,1878,1
20,1118,1987,1
20,1216,2524,1
20,1222,2363,1
20,1268,2209,0
20,1278,2180,1
20,1356,2824,1
20,1367,2535,2
20,1387,2923,2
20,1446,2899,1
20,1487,2710,2
20,1530,2801,2
20,1576,3049,2
20,1625,2895,2
20,1714,3076,0
20,1758,3197,3
20,1786,2152,0
20,1798,2945,2
20,1800,3247,2
20,1818,3204,2
20,1865,3111,2
20,1915,3109,2
20,1930,2618,0
20,1932,2542,1
20,1995,2901,2
20,2001,3148,2
20,2059,3134,1
20,2078,3190,2
20,2086,3291,2
20,2097,3306,3
20,2098,2762,0
20,2128,3368,0
20,2146,3246,2
20,2149,3341,3
20,2185,2621,1
20,2185,2742,1
20,2208,3335,3
20,2222,3215,2
20,2240,1902,1
20,2241,2937,2
20,2260,1926,2
20,2275,3301,2
20,2330,1962,1
20,2331,1947,2
20,2372,1979,2
20,2377,1906,2
20,2381,2696,2
20,2391,1966,1
20,2397,1907,1
20,2425,2030,1
20,2427,2002,2
20,2453,1922,2
20,2463,1935,1
20,2472,2052,4
20,2503,3020,1
20,2547,1882,0
20,2584,2128,2
20,2602,2136,1
20,2619,1977,1
20,2624,2190,1
20,2631,1969,2
20,2649,2164,2
22,1525,4594,3
22,1618,4714,3
22,1679,4489,0
22,1685,4699,3
22,1739,4644,3
22,1790,4594,3
22,2222,3609,1
23,1309,3787,3
23,2125,2717,0
23,2131,2939,3
23,2146,2970,3
23,2153,2920,3
23,2154,2892,3
23,2170,2916,3
23,2181,2945,2
24,319,2481,1
24,1009,2800,0
24,2003,4243,0
24,2262,4502,0
24,2373,2592,1
24,3498,3953,0
25,563,2885,0
25,1057,3001,1
25,1894,2533,1
26,1395,2841,3
26,1573,2752,1
26,1891,2911,1
26,2363,848,1
26,2401,762,3
26,2446,719,1
26,2548,836,3
26,2642,1186,1
26,2747,873,1
26,2755,990,1
26,2817,715,3
26,3043,732,1
27,1827,1967,1
27,2066,1877,0
27,2079,2514,1
27,2197,2153,3
27,2238,2560,3
27,2327,2654,1
27,2342,2525,1
27,2429,2636,3
27,2515,2554,3
27,2615,1979,3
27,2710,2255,3
27,2735,2052,3
27,2736,2304,3
28,1366,2358,0
28,1649,2248,0
29,1148,3318,2
29,1160,3114,3
29,1167,3153,2
29,1209,3122,2
29,1276,3186,2
29,1373,3176,2
29,1390,2581,2
29,1442,3080,1
29,1443,3150,2
29,1463,3045,2
29,1472,3016,2
29,1486,2993,3
29,1542,2678,3
29,1560,3417,3
29,1581,2741,2
29,1582,3427,2
29,1602,3325,3
29,1607,3131,2
29,1609,3378,2
29,1615,3355,3
29,1622,3015,1
29,1626,2756,2
29,1628,2696,2
29,1630,3098,3
29,1630,3150,2
29,1634,3252,2
29,1635,3347,2
29,1657,3337,1
29,1669,2689,2
29,1680,2651,2
29,1681,3300,2
29,1684,2586,2
29,1689,3168,2
29,1690,2668,3
29,1709,2731,2
29,1715,3060,3
29,1722,2563,3
29,1723,3094,2
29,1729,2551,2
29,1737,2581,2
29,1739,3045,3
29,1740,3070,2
29,1744,3027,2
29,1747,2710,3
29,1752,2618,2
29,1755,3007,2
29,1756,2523,2
29,1759,2658,2
29,1760,2826,0
29,1762,2633,3
29,1763,2852,2
29,1769,2592,2
29,1771,2916,1
29,1774,2736,2
29,1776,2875,2
29,1791,2589,2
29,1799,2636,0
29,2268,1293,0
29,2297,1303,2
29,2315,1325,2
29,2369,1235,3
29,2395,1128,2
29,2439,1100,0
29,2465,1162,2
29,2491,1091,2
29,2506,865,2
29,2531,864,3
31,1610,3020,3
31,1678,3032,2
31,1717,2636,2
31,1750,2621,3
31,1760,2610,3
31,1766,3574,3
31,1773,2645,3
31,1776,2616,3
31,1780,3522,3
31,1789,2622,2
31,1795,3534,3
31,1797,3291,3
31,1801,2645,2
31,1802,3047,2
31,1802,3309,3
31,1804,3679,3
31,1805,3643,3
31,1809,3475,3
31,1813,3260,3
31,1821,3383,3
31,1822,2618,3
31,1823,3538,1
31,1829,2594,2
31,1830,2518,3
31,1830,3618,3
31,1832,3308,3
31,1838,2522,2
31,1838,3279,3
31,1840,2580,3
31,1844,3135,2
31,1846,3425,1
31,1848,2567,3
31,1860,3303,3
31,1862,2543,3
31,1864,3252,2
31,1864,3270,3
31,1865,3530,2
31,1868,3205,3
31,1872,3087,3
31,1873,2492,2
31,1874,3444,3
31,1884,3506,3
31,1885,3329,3
31,1889,3252,3
31,1893,2538,3
31,1894,3532,3
31,1896,3362,2
31,1897,3142,3
31,1901,2453,0
31,1908,2517,3
31,1915,3345,2
31,1922,3153,3
31,1928,2372,3
31,1931,2497,3
31,1931,3224,3
31,1936,3280,0
31,1938,2415,3
31,1950,3310,3
31,1964,2321,3
31,1976,3222,2
31,1977,3165,3
31,1982,2070,3
31,1985,2108,3
31,1988,3265,3
31,1989,2324,3
31,1991,2030,3
31,1991,2607,3
31,1993,3548,3
31,2000,2042,3
31,2001,2442,3
31,2006,2232,4
31,2006,2286,3
31,2006,3169,3
31,2009,2214,2
31,2009,2977,3
31,2010,3258,2
31,2012,3080,3
31,2029,2472,3
31,2030,2253,3
31,2032,2119,3
31,2032,2160,3
31,2032,2379,2
31,2035,3110,3
31,2035,3258,3
31,2036,2194,0
31,2037,2309,3
31,2042,2150,3
31,2043,2289,3
31,2050,2213,2
31,2053,2131,3
31,2057,2121,3
31,2057,2258,3
31,2059,3242,3
31,2064,2137,2
31,2068,3145,3
31,2076,2235,3
31,2078,3198,3
31,2086,2211,2
31,2097,2180,3
31,2123,2409,3
31,2145,2534,3
31,2285,2521,3
32,444,4379,0
32,446,4527,2
32,551,4416,1
32,592,4487,2
32,638,4513,2
32,667,4615,2
32,674,4283,2
32,738,4433,0
32,745,4650,2
32,817,4521,2
32,923,4318,1
32,1029,4343,2
32,1056,4668,2
32,1077,4403,2
32,1161,4518,2
32,1166,4607,1
32,1225,4502,1
32,1447,2966,2
32,1448,3043,4
32,1459,3037,2
32,1471,2924,0
32,1509,3248,0
32,1514,3117,2
32,1515,3031,2
32,1529,3089,4
32,1531,2974,2
32,1533,3045,4
32,1536,3194,4
32,1544,3182,2
32,1546,2977,4
32,1563,3130,4
32,1580,3057,2
32,1582,2993,4
32,1585,3007,2
32,1595,3283,4
32,1596,3200,4
32,1597,3101,2
32,1599,3161,2
32,1601,2908,2
32,1605,3299,2
32,1606,3090,4
32,1613,2919,4
32,1614,3054,4
32,1647,2739,2
32,1647,3307,2
32,1649,2271,2
32,1653,2818,3
32,1654,3128,4
32,1664,2887,4
32,1670,2982,2
32,1672,3325,4
32,1674,2739,4
32,1674,3254,4
32,1677,3222,4
32,1681,2897,2
32,1681,3421,2
32,1685,3402,3
32,1689,2941,4
32,1709,2688,0
32,1712,3287,2
32,1715,3080,2
32,1715,3148,2
32,1721,2940,4
32,1729,3334,2
32,1734,3154,4
32,1736,2914,2
32,1737,3096,4
32,1746,3330,4
32,1749,3021,2
32,1756,3291,2
32,1760,2983,0
32,1778,3440,2
32,1784,3515,2
32,1785,3499,4
32,1786,3290,4
32,1805,3204,2
32,1809,2925,2
32,1816,3058,4
32,1818,2949,4
32,1818,3034,2
32,1821,2830,0
32,1833,4013,1
32,1834,2775,2
32,1835,3219,4
32,1838,3095,4
32,1838,3105,2
32,1841,3356,4
32,1843,2623,4
32,1844,2687,2
32,1844,2705,2
32,1848,3342,2
32,1862,3046,4
32,1867,3187,2
32,1868,2951,4
32,1869,2639,2
32,1869,2784,2
32,1872,3029,2
32,1880,3154,4
32,1882,2866,2
32,1883,2936,4
32,1887,3533,0
32,1890,3080,4
32,1890,3104,2
32,1891,2822,2
32,1893,2528,2
32,1899,3353,2
32,1904,2796,4
32,1912,3008,4
32,1916,2520,3
32,1916,3187,2
32,1917,3204,4
32,1918,3282,2
32,1928,3532,4
32,1935,3548,2
32,1936,2813,2
32,1936,3273,3
32,1938,3049,2
32,1939,3078,4
32,1955,3392,2
32,1959,2515,2
32,1962,2685,3
32,1964,3168,4
32,1968,2944,2
32,1972,2621,4
32,1972,3406,4
32,1985,3302,2
32,1988,2465,2
32,1990,2947,3
32,1996,3409,4
32,1998,3148,4
32,2002,2748,2
32,2004,2780,4
32,2008,3311,3
32,2009,2644,2
32,2009,3415,3
32,2017,3143,2
32,2022,3213,4
32,2023,3322,4
32,2024,2886,4
32,2030,2629,4
32,2046,2900,2
32,2049,2686,2
32,2051,2590,0
32,2053,2822,2
32,2054,3185,2
32,2055,3116,2
32,2066,3131,4
32,2067,3347,4
32,2068,2661,4
32,2070,3281,2
32,2072,2496,3
32,2078,2478,2
32,2087,3280,3
32,2087,3348,2
32,2109,3069,0
32,2110,2899,4
32,2113,2875,2
32,2122,2999,3
32,2126,2650,2
32,2128,2761,2
32,2144,2526,4
32,2148,2750,4
32,2153,2547,2
32,2157,3271,4
32,2159,3319,2
32,2171,3344,4
32,2173,2473,2
32,2178,3022,4
32,2179,2489,4
32,2182,3250,4
32,2193,2418,2
32,2195,2697,2
32,2196,2918,4
32,2197,2998,4
32,2198,2446,4
32,2199,2883,2
32,2202,2680,4
32,2224,3380,3
32,2228,2796,4
32,2228,3363,3
32,2233,2560,2
32,2236,3432,3
32,2238,2585,4
32,2239,3456,2
32,2241,2784,2
32,2243,3848,1
32,2247,3006,4
32,2252,3127,4
32,2260,2462,3
32,2262,3405,2
32,2263,2823,2
32,2264,2852,4
32,2269,3339,0
32,2275,2718,4
32,2275,2980,4
32,2284,2458,2
32,2287,2708,2
32,2288,2516,2
32,2289,2974,2
32,2291,3051,2
32,2297,3156,3
32,2311,3480,2
32,2313,2671,2
32,2313,3042,4
32,2323,2424,2
32,2325,3436,3
32,2347,2432,2
32,2347,3439,2
32,2348,3567,2
32,2349,3227,4
32,2351,2363,2
32,2352,3355,4
32,2359,3011,4
32,2366,2898,0
32,2366,3001,2
32,2368,3143,2
32,2374,3362,2
32,2377,2543,2
32,2377,3224,2
32,2386,2566,4
32,2404,3204,2
32,2414,3377,4
32,2420,3116,2
32,2421,2465,4
32,2421,3445,4
32,2426,2448,2
32,2430,3361,2
32,2447,3436,2
32,2447,3528,4
32,2454,2544,2
32,2466,3217,2
32,2468,3532,2
32,2479,2684,4
32,2490,3335,2
32,2494,3126,0
32,2496,2707,4
32,2500,2768,2
32,2505,2677,2
32,2516,3435,0
32,2534,2330,0
32,2536,2576,2
32,2560,3658,2
32,2575,2230,2
32,2577,3583,4
32,2585,3558,2
32,2589,2655,2
32,2589,3286,4
32,2601,2850,2
32,2602,2478,2
32,2608,3268,2
32,2617,2684,2
32,2617,2699,4
32,2624,2926,2
32,2627,3639,2
32,2634,2663,4
32,2641,3229,0
32,2649,2783,2
32,2652,2882,4
32,2662,3368,2
32,2667,3580,4
32,2682,2621,4
32,2690,2866,4
32,2691,3651,2
32,2695,2848,2
32,2703,2612,2
32,2703,3715,4
32,2706,3697,2
32,2707,3458,2
32,2712,3314,4
32,2722,3634,4
32,2724,2739,4
32,2729,2913,2
32,2735,4271,0
32,2738,3313,2
32,2747,2595,4
32,2752,3458,2
32,2760,3596,2
32,2763,2947,2
32,2764,2588,2
32,2765,2800,4
32,2772,3624,4
32,2775,3046,2
32,2775,3692,2
32,2783,3492,4
32,2785,2817,2
32,2789,3379,2
32,2795,2666,2
32,2799,3696,4
32,2806,3453,4
32,2809,2683,3
32,2819,3515,2
32,2819,3566,2
32,2824,3637,4
32,2838,2504,0
32,2839,3384,4
32,2839,3723,2
32,2840,2884,2
32,2843,3519,4
32,2847,3607,2
32,2850,3407,2
32,2851,2870,4
32,2856,3668,4
32,2860,2452,2
32,2862,3740,4
32,2875,2893,2
32,2877,2742,4
32,2878,3513,2
32,2879,2721,2
32,2887,3430,2
32,2897,3631,2
32,2905,3428,4
32,2918,3670,4
33,2525,4173,2
33,2532,3992,2
33,2566,4221,2
33,2569,4033,2
33,2582,4003,1
33,2584,4132,3
33,2588,4109,3
33,2603,3784,2
33,2608,4089,2
33,2617,3988,2
33,2619,3928,3
33,2623,3835,2
33,2651,4044,3
33,2673,3852,2
33,2674,3780,2
33,2676,3881,3
33,2707,3979,3
33,2713,3881,3
33,2721,3675,2
33,2727,3809,2
33,2742,3900,2
33,2752,3865,2
33,2754,3736,2
33,2762,3945,2
33,2777,3759,3
33,2781,4208,2
33,2800,3820,2
35,126,3030,0
35,709,3022,0
35,1279,3011,1
35,1723,2966,0
35,2748,2844,0
36,585,1380,0
36,707,1521,0
36,777,1649,1
36,1006,1532,1
36,1043,1598,0
36,1200,1602,1
36,1203,1448,1
36,1211,1572,1
36,1244,1567,1
36,1303,1601,1
36,1328,1532,1
36,1354,1585,1
36,1406,1554,1
36,1489,1539,0
36,1548,1586,1
36,1588,1476,1
36,1589,1638,1
36,1615,1534,0
36,1666,1449,1
36,1735,1456,1
36,1742,1567,0
36,1823,1467,1
36,1906,1433,1
36,1912,1542,0
36,2111,1474,0
37,1932,3728,2
37,1941,3645,2
37,1999,3706,2
37,2021,3424,2
37,2033,3241,0
37,2058,3456,2
37,2228,3774,1
37,2332,3693,1
38,416,2785,2
38,429,2779,2
38,434,2475,2
38,450,2733,2
38,459,2508,2
38,473,2752,2
38,484,2515,2
38,488,2742,2
38,494,2731,2
38,495,2766,2
38,513,2758,2
38,516,2674,2
38,518,2563,2
38,524,2740,2
38,526,2635,2
38,526,2718,2
38,532,2567,2
38,535,2761,2
38,541,2672,2
38,557,2748,2
38,559,2732,0
38,569,2713,2
38,572,2634,2
38,573,2766,2
38,581,2652,2
38,586,2669,2
38,607,2867,0
38,1718,2548,2
38,1718,2587,2
38,1741,2520,2
38,1757,2575,2
38,1785,2631,0
38,1792,2574,2
38,1816,2589,2
38,1816,2636,2
38,1873,2714,2
39,341,3049,2
39,404,3044,2
39,415,3094,3
39,423,3072,3
39,436,3005,2
39,437,2981,3
39,445,3094,3
39,446,2951,2
39,454,2417,0
39,464,2960,2
39,475,3028,2
39,476,2988,2
39,478,3057,2
39,491,3079,2
39,492,2960,3
39,530,3068,2
39,533,2968,2
39,548,3033,2
39,561,2857,2
39,568,3057,3
39,575,2878,2
39,583,2997,2
39,584,2963,2
39,586,2825,2
39,587,2597,0
39,594,3096,2
39,613,2895,2
39,619,2869,2
39,620,2976,2
39,629,3083,2
39,630,2923,2
39,630,2992,4
39,637,2841,2
39,658,2944,2
39,678,3080,3
39,680,2987,2
39,691,3036,3
39,694,2567,2
39,700,2972,2
39,703,3023,2
39,736,2772,2
39,736,2888,2
39,766,2318,2
39,767,2409,2
39,820,2475,2
39,830,2460,4
39,831,3011,0
39,834,2535,2
39,855,2529,4
39,881,2382,2
39,894,2367,4
39,915,2711,1
39,953,2429,4
39,973,2428,2
39,975,2329,2
39,997,2328,4
39,1009,2352,4
39,1033,2370,2
39,1043,3059,2
39,1074,2350,4
39,1076,2375,2
39,1084,2330,2
39,1085,2432,0
39,1107,2374,4
39,1123,2361,2
39,1135,2348,4
39,1149,2316,4
39,1152,2351,2
39,1198,3094,2
39,1208,2368,4
39,1217,2384,2
39,1348,2457,1
39,1424,2724,2
39,1433,2742,4
39,1473,2488,1
39,1485,2619,0
39,1493,2680,4
39,1510,2663,2
39,1538,2653,2
39,1546,2905,1
39,1548,2692,4
39,1556,2618,1
39,1626,2572,1
39,1653,2325,0
39,1716,2550,0
39,1749,2722,2
39,1778,2723,2
39,1831,2766,1
39,1847,2857,1
39,1863,2690,2
39,1868,2738,2
39,1911,2390,1
39,1989,2709,2
39,2005,2773,2
39,2017,2712,2
39,2033,2494,2
39,2062,2643,2
39,2066,2754,2
39,2116,2544,2
39,2188,2511,1
39,2254,2484,2
39,2321,2452,0
39,2326,2580,1
39,2376,2309,1
39,2427,2700,1
39,3210,2012,0
39,3268,2559,2
39,3300,2276,1
39,3302,2537,3
39,3321,2319,0
39,3322,2356,3
40,699,1539,2
40,700,1464,3
40,729,1586,2
40,746,1558,2
40,748,1471,2
40,793,1485,2
40,802,1343,2
40,826,1293,2
40,862,1280,2
40,880,1283,3
40,916,1259,2
40,917,1134,2
40,917,1493,2
40,920,1189,2
40,927,1294,2
40,940,1124,2
40,942,1405,2
40,946,1190,2
40,968,1108,2
40,969,1276,1
40,984,1205,2
40,986,1088,2
40,991,1168,2
40,1007,1086,1
40,1013,1366,2
40,1016,1204,2
40,1034,1450,2
40,1045,1320,2
40,1050,1107,2
40,1053,1449,2
40,1063,1044,2
40,1070,1024,2
40,1085,1258,2
40,1089,1019,2
40,1095,1459,2
40,1101,1370,3
40,1111,1351,3
40,1122,1036,2
40,1136,1015,0
40,1146,1222,2
40,1157,980,2
40,1181,952,3
40,1196,946,2
40,1217,930,2
40,1271,1036,2
40,1291,1084,2
40,1292,1164,2
40,1304,1008,2
40,1313,849,2
40,1320,823,2
40,1351,841,2
40,1352,792,2
40,1381,794,2
40,1381,963,2
40,1386,770,2
40,1411,766,3
40,1423,737,2
40,1427,976,2
40,1434,781,2
40,1444,760,2
40,1462,717,2
40,1463,757,2
40,1473,902,2
40,1476,859,3
40,1494,745,2
40,1494,882,2
40,1510,725,2
40,1545,720,2
40,1549,948,2
40,1561,885,2
40,1571,702,0
40,1583,678,2
40,1587,935,2
41,992,3219,0
41,1162,3527,2
41,1168,3356,2
41,1170,3485,3
41,1172,3506,2
41,1174,3178,2
41,1189,3532,2
41,1190,3111,4
41,1208,3181,4
41,1218,3125,4
41,1226,3366,3
41,1236,3211,2
41,1237,3487,0
41,1244,3338,2
41,1246,3059,0
41,1257,3420,2
41,1264,3301,2
41,1265,3220,4
41,1290,3414,3
41,1295,3062,4
41,1311,3030,4
41,1320,3064,2
41,1329,3429,0
41,1364,3205,2
41,1365,3381,2
41,1371,3420,2
41,1375,3501,2
41,1380,3467,2
41,1383,3437,2
41,1389,3453,2
41,1391,3388,3
41,1406,3424,3
41,1422,3486,3
41,1424,3057,4
41,1424,3370,4
41,1432,3248,2
41,1438,3206,4
41,1449,3459,2
41,1450,3397,2
41,1481,3425,3
41,1482,3338,4
41,1496,3359,2
41,1539,3279,4
41,1540,3298,2
41,1543,3107,0
41,1577,2741,0
41,1638,3267,3
41,1639,3360,0
41,1661,3241,2
41,1672,3292,2
41,1673,3050,2
41,1687,3259,4
41,1701,2995,2
41,1704,3056,2
41,1705,3328,2
41,1719,3297,2
41,1721,3239,4
41,1728,3263,2
41,1735,3309,2
41,1738,3177,2
41,1742,3155,4
41,1758,3205,4
41,1759,3271,4
41,1783,3135,4
41,1783,3271,2
41,1788,3201,2
41,1791,3163,2
41,1797,3029,2
41,1815,3314,0
41,1829,3021,4
41,1836,2914,0
41,1840,3230,4
41,1841,3199,3
41,1843,3147,2
41,1844,3247,2
41,1858,3275,4
41,1868,3126,4
41,1883,3203,2
41,1892,3097,4
41,1894,3179,4
41,1902,3289,2
41,1905,3243,2
41,1908,3135,2
41,1917,3229,4
41,1920,3188,3
41,1929,3257,2
41,1934,3293,3
41,1936,3152,4
41,1961,3186,4
41,1969,2775,0
41,1975,3105,4
41,1978,3070,2
41,1980,3259,4
41,1986,3193,2
41,1990,3242,2
41,1991,3135,2
41,2009,2271,4
41,2013,3168,2
41,2013,3197,4
41,2015,3185,4
41,2025,3037,2
41,2028,3021,3
41,2030,3194,2
41,2032,3128,2
41,2036,3052,4
41,2038,2490,4
41,2044,3084,4
41,2048,2343,4
41,2048,3142,4
41,2062,3159,2
41,2067,3131,4
41,2083,3048,2
41,2085,3184,2
41,2088,3087,4
41,2089,3256,0
41,2094,2500,4
41,2100,3050,4
41,2113,3114,4
41,2113,3145,4
41,2114,3174,2
41,2139,3119,2
41,2169,2570,0
41,2183,2918,2
41,2187,3181,2
41,2190,2958,2
41,2194,3118,3
41,2197,3143,3
41,2201,3101,4
41,2213,3053,2
41,2220,3111,4
41,2220,3131,2
41,2231,2980,2
41,2235,2946,3
41,2240,3015,3
41,2248,3173,4
41,2252,3074,2
41,2264,3168,2
41,2277,2909,2
41,2279,3108,2
41,2296,3008,4
41,2304,3143,2
41,2306,2843,2
41,2308,3046,2
41,2315,2293,0
41,2329,2933,2
41,2332,3156,2
41,2349,3110,0
41,2357,3035,4
41,2360,2887,2
41,2364,3011,4
41,2369,2940,4
41,2371,3056,2
41,2373,2779,4
41,2378,2960,2
41,2382,2999,2
41,2410,2968,4
41,2421,3081,3
41,2422,3028,4
41,2432,2975,2
41,2440,3045,2
41,2464,2949,2
41,2469,3001,2
41,2477,2987,4
41,2480,2975,2
41,2484,3039,4
41,2491,2940,2
41,2497,3052,2
41,2499,3015,4
41,2509,2971,4
41,2514,2922,3
41,2516,2749,0
41,2520,2913,4
41,2530,2833,4
41,2536,2981,2
41,2550,3049,2
41,2561,2960,2
41,2576,2977,4
42,317,4878,0
42,466,4274,0
42,546,4175,3
42,570,4199,2
42,1449,3653,1
42,1512,4337,0
42,1553,4603,2
42,1590,4421,2
42,1605,4337,1
42,1624,4220,2
42,1624,4456,0
42,1628,4138,2
