tid,cls,row,col
12,1,2738,3632
12,1,2792,3553
12,1,2869,3917
12,1,2993,3750
12,1,3202,3470
12,1,3246,3312
12,2,633,2678
12,2,709,2657
12,2,726,2175
12,2,762,2722
12,2,790,2522
12,2,800,2686
12,2,844,2666
12,2,850,2796
12,2,891,2847
12,2,1013,2658
12,2,1031,3166
12,2,1074,2775
12,2,2008,3478
12,3,752,2777
12,4,737,2670
12,4,774,2708
12,4,848,2646
12,4,895,2760
12,4,934,2727
12,4,962,3222
12,4,2144,3636
13,0,1799,863
13,1,1670,940
13,1,1722,995
13,1,1888,836
13,1,1950,799
13,1,2031,1094
13,2,1806,920
13,2,1815,907
13,2,1849,833
13,2,1858,928
13,2,1868,870
13,2,1910,799
13,2,1910,852
13,2,1919,806
13,2,1922,826
13,2,1927,1091
13,2,1928,840
13,2,1938,772
13,2,1937,885
13,2,1956,599
13,2,1960,1063
13,2,1986,1093
13,2,1995,627
13,2,1999,1083
13,2,2031,731
13,2,2047,683
13,3,1732,982
13,3,1740,946
13,3,1774,875
13,3,1818,954
13,3,1831,920
13,3,1835,936
13,3,1978,1106
13,3,1982,654
13,3,2000,1101
13,3,2019,1060
13,3,2025,721
13,3,2038,698
13,3,2049,1054
14,0,1238,3148
14,1,1117,3109
14,3,1108,3135
14,3,1117,3050
14,3,1138,2905
14,3,1145,3145
14,3,1158,3049
14,3,1168,3106
14,3,1173,3134
14,3,1184,3026
14,3,1194,3056
14,3,1207,2961
14,3,1225,3224
14,3,1234,3092
14,3,1258,3223
14,3,1261,3203
14,3,1281,2953
14,3,1300,3190
14,3,1315,3093
14,3,1313,3124
14,3,1321,3145
14,3,1332,3178
14,3,1343,3098
14,3,1343,3142
14,3,1345,3120
14,3,1406,3109
14,3,1422,2891
14,3,1432,2810
14,3,1576,2662
15,0,1530,2701
15,0,1730,3006
15,1,1482,2513
15,1,1630,2802
15,1,1720,2800
15,2,1228,2533
15,2,1237,2551
15,2,1256,3385
15,2,1332,2282
15,2,1361,2302
15,2,1395,2511
15,2,1456,2717
15,2,1462,2575
15,2,1478,2395
15,2,1478,2650
15,2,1504,2650
15,2,1517,2769
15,2,1544,2681
15,2,1569,2549
15,2,1678,2658
15,2,1694,2599
15,2,1721,2489
15,2,1741,2672
15,2,1844,2506
15,2,1873,2735
15,2,1895,2946
15,2,1903,2961
15,2,1905,2857
15,2,1910,2804
15,2,1938,2924
15,2,1986,2656
15,2,2003,2799
15,2,2019,2888
15,2,2041,2791
15,2,2084,2790
15,2,2090,2806
15,2,2154,2614
15,3,1195,3325
15,3,1206,3365
15,3,1214,2357
15,3,1218,3373
15,3,1222,2454
15,3,1270,2430
15,3,1280,3344
15,3,1308,2454
15,3,1372,2510
15,3,1373,2407
15,3,1380,2574
15,3,1407,2620
15,3,1412,2546
15,3,1419,2599
15,3,1426,2586
15,3,1436,2579
15,3,1458,2424
15,3,1458,2459
15,3,1458,2594
15,3,1471,2448
15,3,1474,2544
15,3,1475,2683
15,3,1491,2573
15,3,1492,2765
15,3,1527,2489
15,3,1564,2578
15,3,1583,2634
15,3,1590,2881
15,3,1611,2640
15,3,1638,2921
15,3,1651,3033
15,3,1662,2841
15,3,1666,2987
15,3,1682,2483
15,3,1682,2635
15,3,1733,2712
15,3,1738,2828
15,3,1744,2612
15,3,1749,2646
15,3,1764,2883
15,3,1770,2825
15,3,1774,2867
15,3,1777,2652
15,3,1789,2592
15,3,1791,2656
15,3,1835,2399
15,3,1843,2967
15,3,1865,2519
15,3,1880,2650
15,3,1890,2813
15,3,1938,2560
15,3,1963,2643
15,3,1969,2801
15,3,2018,2828
15,3,2130,2759
15,3,2160,2589
15,2,1686,2620
16,0,1499,2444
16,1,1758,2092
16,2,1448,2458
16,2,1468,2432
16,2,1513,2535
16,2,1526,2430
16,2,1562,2487
16,2,1568,2385
16,2,1580,2618
16,2,1600,2350
16,2,1650,2575
16,2,1655,2284
16,2,1736,2049
16,2,1750,2064
16,2,1758,2075
16,2,1768,2554
16,2,1768,2060
16,2,1776,2493
16,2,1834,2030
16,2,1883,2614
16,2,1935,2702
16,2,1957,2372
16,2,1957,2295
16,2,1959,2216
16,2,1964,2038
16,2,1965,2161
16,2,1968,2720
16,2,1987,2396
16,2,1990,2378
16,2,1997,2852
16,2,2014,2445
16,2,2055,2296
16,2,2096,2329
16,2,2115,2498
16,3,1518,2449
16,3,1536,2523
16,3,1545,2424
16,3,1548,2569
16,3,1568,2268
16,3,1569,2346
16,3,1569,2517
16,3,1576,2524
16,3,1605,2200
16,3,1607,2575
16,3,1615,2206
16,3,1752,2580
16,3,1758,2569
16,3,1761,2341
16,3,1773,2105
16,3,1794,2057
16,3,1846,2045
16,3,1864,2070
16,3,1905,2042
16,3,1928,2724
16,3,1947,2197
16,3,1956,2246
16,3,1955,2438
16,3,1958,2234
16,3,1960,2279
16,3,1962,2385
16,3,1969,2398
16,3,1985,2458
16,3,1988,1984
16,3,1989,2111
16,3,1992,2254
16,3,2016,2854
16,3,2030,2382
16,3,2047,2325
16,3,2090,2348
17,0,1800,1452
17,0,1842,1342
17,0,2045,1576
17,0,2133,2534
17,1,1817,1280
17,1,1918,1936
17,1,1928,1970
17,1,1980,1804
17,2,1784,1335
17,2,1801,1252
17,2,1804,1317
17,2,1803,1357
17,2,1809,1370
17,2,1838,1288
17,2,1843,1682
17,2,1848,1244
17,2,1847,1728
17,2,1850,1298
17,2,1861,1697
17,2,1868,1503
17,2,1880,1268
17,2,1882,1467
17,2,1895,1243
17,2,1896,1291
17,2,1899,1270
17,2,1900,1984
17,2,1899,2056
17,2,1901,2022
17,2,1908,1406
17,2,1910,1290
17,2,1910,1356
17,2,1917,1891
17,2,1925,1311
17,2,1926,1426
17,2,1926,1328
17,2,1933,1668
17,2,1940,1965
17,2,1960,2020
17,2,1961,1388
17,2,1960,1650
17,2,1970,1637
17,2,1974,1659
17,2,1981,1677
17,2,1989,1425
17,2,2022,1453
17,2,2064,1434
17,2,2066,1501
17,2,2076,1443
17,2,2090,1493
17,2,2092,1480
17,2,2094,2180
17,2,2100,2150
17,2,2114,2308
17,2,2118,2209
17,2,2120,2343
17,2,2128,2102
17,2,2151,2248
17,2,2151,2191
17,2,2158,2166
17,2,2160,2120
17,2,2164,1864
17,2,2163,2184
17,2,2163,2314
17,2,2170,1841
17,2,2172,2365
17,2,2172,2163
17,2,2185,1988
17,2,2230,1941
17,3,1814,1317
17,3,1857,1481
17,3,1863,1248
17,3,1881,1799
17,3,1922,1462
17,3,1957,1672
17,3,1974,1865
17,3,1996,1476
17,3,1998,1650
17,3,2004,1669
17,3,2017,1685
17,3,2025,1579
17,3,2049,1508
17,3,2108,1506
17,3,2127,2071
17,3,2137,2287
17,3,2144,2049
17,3,2157,2093
18,0,3174,4859
18,0,3366,4256
18,1,1899,5268
18,1,1930,5326
18,1,3457,4270
19,0,132,2954
19,0,414,2333
19,0,483,2498
19,0,717,2880
19,0,844,2002
19,0,1074,2954
19,0,2064,3196
19,1,890,2070
19,1,1285,2766
19,1,1748,2676
19,2,213,2410
19,2,219,2506
19,2,272,2540
19,2,281,2476
19,2,307,2550
19,2,319,2474
19,2,320,2306
19,2,321,2330
19,2,324,2390
19,2,329,2545
19,2,334,2440
19,2,354,2384
19,2,355,2427
19,2,357,2405
19,2,358,2345
19,2,380,2376
19,2,394,2530
19,2,395,2482
19,2,403,2508
19,2,423,2470
19,2,429,2404
19,2,429,2389
19,2,432,2523
19,2,445,2485
19,2,450,2415
19,2,457,2368
19,2,487,2425
19,2,508,2396
19,2,531,2403
19,2,873,2019
19,2,879,2035
19,2,883,2054
19,2,896,2090
19,2,929,1769
19,3,268,2362
19,3,278,2433
19,3,281,2288
19,3,281,2344
19,3,292,2432
19,3,298,2338
19,3,302,2466
19,3,312,2254
19,3,313,2362
19,3,313,2434
19,3,317,2463
19,3,328,2403
19,3,339,2373
19,3,354,2487
19,3,368,2364
19,3,370,2388
19,3,376,2490
19,3,388,2353
19,3,404,2574
19,3,431,2429
19,3,441,2376
19,3,477,2414
19,3,505,2379
19,3,522,2389
19,4,233,2520
20,0,1268,2209
20,0,1714,3076
20,0,1786,2152
20,0,1930,2617
20,0,2098,2762
20,0,2128,3368
20,0,2548,1882
20,1,804,1878
20,1,1118,1987
20,1,1216,2525
20,1,1222,2363
20,1,1278,2180
20,1,1356,2825
20,1,1445,2899
20,1,1932,2542
20,1,2059,3133
20,1,2185,2621
20,1,2185,2742
20,1,2240,1902
20,1,2330,1961
20,1,2391,1966
20,1,2397,1906
20,1,2426,2030
20,1,2463,1935
20,1,2503,3021
20,1,2602,2136
20,1,2619,1977
20,1,2623,2190
20,2,701,3273
20,2,734,3271
20,2,1367,2535
20,2,1386,2924
20,2,1487,2710
20,2,1531,2802
20,2,1576,3050
20,2,1625,2894
20,2,1798,2945
20,2,1800,3247
20,2,1818,3204
20,2,1865,3111
20,2,1915,3108
20,2,1996,2901
20,2,2002,3148
20,2,2078,3191
20,2,2086,3290
20,2,2146,3246
20,2,2222,3216
20,2,2241,2937
20,2,2260,1926
20,2,2275,3301
20,2,2330,1948
20,2,2372,1980
20,2,2378,1906
20,2,2382,2696
20,2,2426,2002
20,2,2453,1922
20,2,2584,2128
20,2,2631,1970
20,2,2649,2164
20,3,1758,3198
20,3,2096,3305
20,3,2148,3342
20,3,2208,3335
20,4,2472,2052
22,0,1680,4489
22,1,2222,3608
22,3,1525,4594
22,3,1618,4714
22,3,1685,4699
22,3,1739,4643
22,3,1790,4594
23,0,2125,2717
23,2,2180,2945
23,3,1309,3786
23,3,2131,2938
23,3,2146,2971
23,3,2152,2920
23,3,2154,2892
23,3,2170,2916
24,0,1008,2800
24,0,2002,4244
24,0,2262,4502
24,0,3498,3952
24,1,318,2482
24,1,2373,2593
25,0,564,2885
25,1,1058,3002
25,1,1894,2534
26,1,1574,2753
26,1,1892,2911
26,1,2364,848
26,1,2446,718
26,1,2642,1186
26,1,2747,873
26,1,2755,990
26,1,3042,731
26,3,1396,2842
26,3,2401,761
26,3,2549,836
26,3,2816,715
27,0,2066,1876
27,1,1828,1968
27,1,2080,2514
27,1,2328,2654
27,1,2342,2525
27,3,2197,2153
27,3,2238,2559
27,3,2429,2637
27,3,2516,2554
27,3,2615,1979
27,3,2710,2256
27,3,2735,2052
27,3,2736,2305
28,0,1366,2358
28,0,1649,2248
29,0,1759,2826
29,0,1799,2636
29,0,2269,1293
29,0,2438,1100
29,1,1442,3080
29,1,1622,3015
29,1,1657,3337
29,1,1771,2916
29,2,1149,3317
29,2,1167,3152
29,2,1209,3122
29,2,1276,3186
29,2,1373,3176
29,2,1391,2581
29,2,1443,3150
29,2,1463,3046
29,2,1472,3016
29,2,1581,2741
29,2,1582,3427
29,2,1608,3130
29,2,1609,3378
29,2,1626,2756
29,2,1628,2696
29,2,1630,3150
29,2,1634,3250
29,2,1637,3347
29,2,1669,2689
29,2,1680,2651
29,2,1680,3299
29,2,1684,2587
29,2,1690,3168
29,2,1709,2732
29,2,1724,3094
29,2,1729,2551
29,2,1736,2581
29,2,1740,3070
29,2,1744,3026
29,2,1752,2618
29,2,1754,3007
29,2,1757,2523
29,2,1760,2657
29,2,1762,2851
29,2,1769,2593
29,2,1774,2736
29,2,1776,2876
29,2,1791,2589
29,2,2297,1302
29,2,2316,1324
29,2,2395,1128
29,2,2465,1162
29,2,2490,1091
29,2,2506,866
29,3,1161,3113
29,3,1486,2993
29,3,1542,2678
29,3,1560,3416
29,3,1602,3325
29,3,1615,3355
29,3,1630,3098
29,3,1690,2668
29,3,1715,3060
29,3,1722,2563
29,3,1739,3045
29,3,1747,2710
29,3,1762,2634
29,3,2369,1235
29,3,2530,865
31,0,1901,2454
31,0,1935,3279
31,0,2036,2194
31,1,1824,3538
31,1,1846,3425
31,2,1678,3033
31,2,1718,2636
31,2,1788,2622
31,2,1800,2644
31,2,1802,3048
31,2,1829,2594
31,2,1838,2522
31,2,1844,3135
31,2,1864,3252
31,2,1865,3530
31,2,1874,2491
31,2,1896,3362
31,2,1916,3345
31,2,1976,3221
31,2,2009,2213
31,2,2010,3258
31,2,2032,2379
31,2,2049,2213
31,2,2064,2137
31,2,2085,2211
31,3,1610,3019
31,3,1750,2621
31,3,1761,2609
31,3,1766,3574
31,3,1773,2645
31,3,1776,2616
31,3,1780,3522
31,3,1795,3534
31,3,1797,3292
31,3,1801,3309
31,3,1804,3679
31,3,1805,3642
31,3,1809,3475
31,3,1813,3260
31,3,1822,2618
31,3,1822,3384
31,3,1829,2517
31,3,1830,3618
31,3,1832,3307
31,3,1837,3279
31,3,1839,2579
31,3,1847,2566
31,3,1860,3302
31,3,1862,2543
31,3,1864,3269
31,3,1869,3205
31,3,1873,3086
31,3,1874,3444
31,3,1884,3506
31,3,1885,3328
31,3,1889,3252
31,3,1894,2538
31,3,1894,3532
31,3,1897,3142
31,3,1908,2518
31,3,1921,3153
31,3,1928,2373
31,3,1932,2497
31,3,1932,3224
31,3,1937,2415
31,3,1950,3310
31,3,1965,2321
31,3,1978,3165
31,3,1983,2070
31,3,1985,2108
31,3,1988,3265
31,3,1989,2324
31,3,1991,2030
31,3,1990,2606
31,3,1993,3547
31,3,2000,2041
31,3,2000,2442
31,3,2006,2286
31,3,2006,3169
31,3,2009,2977
31,3,2012,3080
31,3,2029,2471
31,3,2030,2253
31,3,2031,2118
31,3,2032,2161
31,3,2036,3110
31,3,2036,3258
31,3,2037,2310
31,3,2042,2150
31,3,2043,2288
31,3,2053,2130
31,3,2057,2120
31,3,2057,2258
31,3,2059,3242
31,3,2068,3146
31,3,2076,2236
31,3,2078,3198
31,3,2097,2179
31,3,2123,2408
31,3,2145,2533
31,3,2285,2521
31,4,2007,2232
32,0,444,4380
32,0,737,4433
32,0,1471,2923
32,0,1509,3248
32,0,1709,2689
32,0,1760,2983
32,0,1821,2831
32,0,1887,3533
32,0,2051,2590
32,0,2109,3069
32,0,2270,3339
32,0,2366,2898
32,0,2495,3127
32,0,2516,3435
32,0,2534,2330
32,0,2640,3229
32,0,2735,4271
32,0,2838,2504
32,1,551,4416
32,1,924,4318
32,1,1166,4608
32,1,1226,4502
32,1,1834,4014
32,1,2244,3848
32,2,446,4527
32,2,593,4487
32,2,638,4511
32,2,667,4615
32,2,673,4282
32,2,746,4651
32,2,816,4521
32,2,1029,4343
32,2,1055,4669
32,2,1077,4403
32,2,1161,4519
32,2,1448,2966
32,2,1458,3037
32,2,1514,3117
32,2,1514,3032
32,2,1532,2974
32,2,1544,3182
32,2,1579,3058
32,2,1585,3005
32,2,1598,3100
32,2,1599,3162
32,2,1600,2908
32,2,1606,3300
32,2,1647,3306
32,2,1648,2738
32,2,1648,2271
32,2,1670,2982
32,2,1680,3422
32,2,1681,2896
32,2,1712,3288
32,2,1714,3080
32,2,1714,3148
32,2,1730,3334
32,2,1735,2914
32,2,1749,3022
32,2,1756,3291
32,2,1778,3441
32,2,1784,3516
32,2,1804,3204
32,2,1808,2926
32,2,1819,3034
32,2,1833,2775
32,2,1838,3104
32,2,1844,2687
32,2,1844,2705
32,2,1847,3342
32,2,1867,3187
32,2,1868,2784
32,2,1868,2638
32,2,1872,3030
32,2,1882,2865
32,2,1890,2822
32,2,1890,3104
32,2,1893,2528
32,2,1899,3353
32,2,1916,3187
32,2,1919,3281
32,2,1935,3549
32,2,1936,2813
32,2,1938,3048
32,2,1955,3392
32,2,1960,2514
32,2,1968,2945
32,2,1986,3302
32,2,1988,2465
32,2,2001,2749
32,2,2010,2644
32,2,2017,3143
32,2,2046,2899
32,2,2050,2686
32,2,2054,2823
32,2,2055,3115
32,2,2055,3185
32,2,2070,3281
32,2,2078,2479
32,2,2087,3348
32,2,2113,2875
32,2,2126,2649
32,2,2128,2761
32,2,2153,2546
32,2,2160,3320
32,2,2174,2474
32,2,2193,2418
32,2,2195,2697
32,2,2200,2884
32,2,2234,2560
32,2,2240,3456
32,2,2241,2785
32,2,2263,3404
32,2,2264,2823
32,2,2284,2458
32,2,2287,2709
32,2,2288,2517
32,2,2289,2974
32,2,2291,3050
32,2,2311,3480
32,2,2312,2670
32,2,2323,2424
32,2,2347,2432
32,2,2347,3439
32,2,2348,3568
32,2,2351,2363
32,2,2365,3002
32,2,2369,3142
32,2,2374,3362
32,2,2376,2543
32,2,2377,3224
32,2,2404,3205
32,2,2421,3115
32,2,2426,2448
32,2,2429,3361
32,2,2447,3437
32,2,2454,2544
32,2,2466,3217
32,2,2467,3532
32,2,2490,3335
32,2,2499,2768
32,2,2506,2676
32,2,2536,2576
32,2,2560,3658
32,2,2575,2230
32,2,2584,3558
32,2,2589,2656
32,2,2601,2850
32,2,2602,2478
32,2,2608,3268
32,2,2617,2684
32,2,2623,2927
32,2,2627,3638
32,2,2649,2784
32,2,2662,3368
32,2,2691,3651
32,2,2695,2848
32,2,2703,2613
32,2,2706,3698
32,2,2707,3458
32,2,2728,2914
32,2,2738,3313
32,2,2752,3458
32,2,2761,3596
32,2,2763,2947
32,2,2765,2587
32,2,2774,3692
32,2,2775,3046
32,2,2784,2817
32,2,2789,3379
32,2,2795,2666
32,2,2818,3516
32,2,2820,3566
32,2,2840,3724
32,2,2841,2884
32,2,2848,3606
32,2,2850,3406
32,2,2861,2453
32,2,2875,2893
32,2,2878,3513
32,2,2880,2722
32,2,2887,3430
32,2,2896,3632
32,3,1653,2818
32,3,1685,3402
32,3,1916,2520
32,3,1936,3273
32,3,1962,2686
32,3,1990,2947
32,3,2007,3311
32,3,2009,3415
32,3,2071,2496
32,3,2087,3279
32,3,2122,3000
32,3,2224,3379
32,3,2228,3363
32,3,2237,3433
32,3,2260,2461
32,3,2297,3156
32,3,2325,3437
32,3,2809,2683
32,4,1448,3043
32,4,1529,3089
32,4,1533,3045
32,4,1536,3194
32,4,1546,2977
32,4,1563,3130
32,4,1582,2993
32,4,1595,3283
32,4,1597,3200
32,4,1606,3090
32,4,1613,2919
32,4,1614,3054
32,4,1654,3128
32,4,1664,2887
32,4,1673,3325
32,4,1674,2738
32,4,1674,3254
32,4,1678,3223
32,4,1689,2941
32,4,1721,2941
32,4,1734,3153
32,4,1737,3096
32,4,1746,3330
32,4,1785,3499
32,4,1786,3290
32,4,1816,3058
32,4,1818,2950
32,4,1835,3219
32,4,1839,3095
32,4,1841,3356
32,4,1843,2622
32,4,1862,3046
32,4,1869,2951
32,4,1880,3154
32,4,1883,2936
32,4,1890,3080
32,4,1904,2795
32,4,1913,3008
32,4,1917,3204
32,4,1927,3533
32,4,1938,3077
32,4,1964,3168
32,4,1973,2621
32,4,1972,3406
32,4,1996,3409
32,4,1998,3148
32,4,2004,2781
32,4,2022,3213
32,4,2023,3322
32,4,2024,2886
32,4,2030,2628
32,4,2066,3131
32,4,2067,3347
32,4,2068,2661
32,4,2110,2899
32,4,2144,2527
32,4,2148,2750
32,4,2157,3271
32,4,2171,3344
32,4,2178,3022
32,4,2179,2489
32,4,2182,3250
32,4,2196,2918
32,4,2197,2998
32,4,2198,2446
32,4,2202,2680
32,4,2228,2795
32,4,2238,2585
32,4,2246,3006
32,4,2251,3127
32,4,2264,2852
32,4,2274,2718
32,4,2275,2979
32,4,2313,3042
32,4,2349,3227
32,4,2352,3355
32,4,2360,3010
32,4,2386,2566
32,4,2414,3377
32,4,2421,2466
32,4,2422,3445
32,4,2447,3528
32,4,2478,2683
32,4,2496,2706
32,4,2577,3583
32,4,2589,3286
32,4,2617,2699
32,4,2633,2663
32,4,2653,2882
32,4,2667,3580
32,4,2682,2621
32,4,2690,2866
32,4,2703,3714
32,4,2712,3314
32,4,2722,3634
32,4,2724,2738
32,4,2747,2595
32,4,2765,2800
32,4,2772,3624
32,4,2783,3492
32,4,2799,3696
32,4,2806,3454
32,4,2824,3636
32,4,2839,3384
32,4,2843,3519
32,4,2851,2870
32,4,2856,3668
32,4,2862,3740
32,4,2877,2741
32,4,2905,3428
32,4,2918,3670
33,1,2582,4003
33,2,2525,4173
33,2,2532,3993
33,2,2566,4220
33,2,2568,4034
33,2,2603,3784
33,2,2608,4089
33,2,2617,3988
33,2,2624,3834
33,2,2673,3853
33,2,2673,3780
33,2,2721,3675
33,2,2727,3809
33,2,2742,3900
33,2,2751,3864
33,2,2754,3736
33,2,2763,3945
33,2,2781,4208
33,2,2800,3821
33,3,2584,4132
33,3,2587,4109
33,3,2620,3928
33,3,2650,4045
33,3,2676,3881
33,3,2706,3980
33,3,2713,3880
33,3,2777,3760
35,0,126,3030
35,0,708,3022
35,0,1724,2966
35,0,2748,2843
35,1,1278,3012
36,0,584,1380
36,0,706,1520
36,0,1044,1598
36,0,1488,1540
36,0,1614,1534
36,0,1742,1566
36,0,1912,1542
36,0,2110,1474
36,1,777,1648
36,1,1005,1531
36,1,1201,1602
36,1,1204,1448
36,1,1211,1572
36,1,1245,1567
36,1,1304,1601
36,1,1329,1533
36,1,1355,1586
36,1,1405,1554
36,1,1548,1586
36,1,1588,1476
36,1,1589,1638
36,1,1666,1449
36,1,1734,1455
36,1,1824,1466
36,1,1906,1433
37,0,2033,3241
37,1,2228,3774
37,1,2332,3693
37,2,1932,3728
37,2,1942,3645
37,2,2000,3707
37,2,2020,3424
37,2,2058,3456
38,0,559,2732
38,0,606,2867
38,0,1785,2632
38,2,417,2785
38,2,429,2778
38,2,434,2474
38,2,450,2733
38,2,459,2508
38,2,472,2751
38,2,484,2515
38,2,489,2742
38,2,494,2732
38,2,496,2766
38,2,513,2758
38,2,516,2674
38,2,518,2563
38,2,524,2740
38,2,526,2718
38,2,526,2635
38,2,532,2567
38,2,535,2760
38,2,541,2672
38,2,556,2748
38,2,568,2713
38,2,572,2633
38,2,573,2766
38,2,581,2651
38,2,586,2668
38,2,1718,2587
38,2,1718,2548
38,2,1741,2520
38,2,1757,2575
38,2,1792,2574
38,2,1816,2589
38,2,1816,2636
38,2,1874,2714
39,0,454,2416
39,0,587,2597
39,0,831,3011
39,0,1085,2431
39,0,1485,2619
39,0,1653,2325
39,0,1716,2550
39,0,2321,2452
39,0,3210,2011
39,0,3321,2319
39,1,915,2711
39,1,1348,2457
39,1,1473,2488
39,1,1546,2905
39,1,1556,2617
39,1,1626,2571
39,1,1831,2766
39,1,1847,2857
39,1,1912,2390
39,1,2188,2511
39,1,2326,2580
39,1,2376,2309
39,1,2427,2700
39,1,3300,2276
39,2,340,3048
39,2,404,3045
39,2,436,3004
39,2,446,2952
39,2,464,2959
39,2,475,3027
39,2,477,2989
39,2,479,3057
39,2,490,3079
39,2,530,3068
39,2,533,2968
39,2,548,3034
39,2,562,2857
39,2,576,2879
39,2,584,2963
39,2,584,2998
39,2,586,2825
39,2,595,3096
39,2,614,2895
39,2,618,2870
39,2,621,2977
39,2,629,3085
39,2,630,2924
39,2,637,2841
39,2,658,2943
39,2,680,2988
39,2,694,2568
39,2,700,2972
39,2,703,3023
39,2,736,2889
39,2,737,2773
39,2,767,2318
39,2,767,2410
39,2,820,2475
39,2,834,2536
39,2,881,2382
39,2,973,2429
39,2,975,2330
39,2,1033,2369
39,2,1043,3058
39,2,1077,2375
39,2,1084,2330
39,2,1123,2361
39,2,1153,2350
39,2,1197,3094
39,2,1216,2384
39,2,1425,2724
39,2,1511,2664
39,2,1538,2653
39,2,1749,2722
39,2,1778,2723
39,2,1863,2690
39,2,1868,2739
39,2,1989,2710
39,2,2005,2773
39,2,2017,2712
39,2,2033,2493
39,2,2062,2644
39,2,2067,2755
39,2,2116,2544
39,2,2255,2484
39,2,3268,2559
39,3,415,3094
39,3,423,3073
39,3,437,2981
39,3,445,3094
39,3,494,2960
39,3,568,3058
39,3,678,3080
39,3,690,3036
39,3,3302,2537
39,3,3322,2356
39,4,630,2992
39,4,830,2460
39,4,855,2529
39,4,894,2368
39,4,953,2429
39,4,997,2328
39,4,1009,2353
39,4,1073,2350
39,4,1107,2374
39,4,1135,2348
39,4,1149,2316
39,4,1208,2368
39,4,1433,2741
39,4,1492,2680
39,4,1548,2692
40,0,1136,1015
40,0,1572,702
40,1,969,1276
40,1,1007,1086
40,2,698,1539
40,2,729,1586
40,2,746,1557
40,2,748,1470
40,2,794,1485
40,2,802,1343
40,2,826,1294
40,2,862,1280
40,2,916,1258
40,2,918,1134
40,2,918,1493
40,2,920,1189
40,2,927,1294
40,2,940,1124
40,2,942,1405
40,2,946,1189
40,2,968,1108
40,2,984,1205
40,2,986,1088
40,2,991,1168
40,2,1013,1366
40,2,1017,1205
40,2,1034,1450
40,2,1045,1320
40,2,1050,1107
40,2,1053,1449
40,2,1062,1044
40,2,1070,1024
40,2,1085,1258
40,2,1090,1019
40,2,1095,1459
40,2,1122,1036
40,2,1146,1222
40,2,1156,980
40,2,1197,946
40,2,1216,930
40,2,1271,1037
40,2,1290,1084
40,2,1292,1164
40,2,1304,1008
40,2,1314,849
40,2,1320,824
40,2,1350,841
40,2,1352,792
40,2,1381,793
40,2,1381,964
40,2,1386,770
40,2,1424,737
40,2,1426,976
40,2,1434,780
40,2,1444,760
40,2,1462,717
40,2,1463,757
40,2,1474,902
40,2,1494,745
40,2,1494,882
40,2,1510,725
40,2,1545,720
40,2,1549,948
40,2,1561,885
40,2,1583,678
40,2,1587,935
40,3,699,1464
40,3,880,1283
40,3,1101,1370
40,3,1111,1351
40,3,1181,952
40,3,1410,766
40,3,1476,859
41,0,992,3218
41,0,1237,3487
41,0,1246,3058
41,0,1329,3429
41,0,1544,3106
41,0,1577,2740
41,0,1638,3360
41,0,1815,3314
41,0,1836,2914
41,0,1968,2776
41,0,2090,3257
41,0,2170,2570
41,0,2315,2294
41,0,2349,3109
41,0,2516,2749
41,2,1162,3528
41,2,1167,3357
41,2,1172,3506
41,2,1174,3178
41,2,1189,3531
41,2,1236,3211
41,2,1244,3337
41,2,1256,3420
41,2,1264,3300
41,2,1319,3065
41,2,1363,3381
41,2,1364,3205
41,2,1371,3421
41,2,1375,3502
41,2,1380,3467
41,2,1383,3436
41,2,1390,3453
41,2,1432,3248
41,2,1448,3459
41,2,1450,3396
41,2,1496,3359
41,2,1541,3298
41,2,1661,3241
41,2,1672,3292
41,2,1673,3050
41,2,1702,2996
41,2,1704,3056
41,2,1704,3329
41,2,1718,3297
41,2,1728,3263
41,2,1736,3308
41,2,1737,3177
41,2,1782,3272
41,2,1788,3202
41,2,1791,3164
41,2,1798,3029
41,2,1842,3146
41,2,1844,3247
41,2,1882,3202
41,2,1901,3290
41,2,1905,3244
41,2,1909,3135
41,2,1928,3256
41,2,1979,3069
41,2,1986,3193
41,2,1989,3244
41,2,1992,3136
41,2,2014,3167
41,2,2026,3038
41,2,2030,3194
41,2,2032,3128
41,2,2062,3158
41,2,2084,3048
41,2,2084,3184
41,2,2113,3174
41,2,2140,3119
41,2,2182,2919
41,2,2186,3181
41,2,2190,2958
41,2,2211,3054
41,2,2220,3132
41,2,2231,2979
41,2,2252,3074
41,2,2264,3168
41,2,2278,2910
41,2,2280,3109
41,2,2303,3142
41,2,2306,2842
41,2,2309,3046
41,2,2330,2934
41,2,2332,3156
41,2,2359,2887
41,2,2370,3056
41,2,2377,2959
41,2,2382,3000
41,2,2432,2975
41,2,2440,3044
41,2,2464,2949
41,2,2469,2999
41,2,2480,2975
41,2,2490,2940
41,2,2497,3051
41,2,2534,2982
41,2,2548,3049
41,2,2561,2960
41,3,1170,3485
41,3,1226,3367
41,3,1290,3414
41,3,1392,3388
41,3,1406,3424
41,3,1422,3486
41,3,1481,3425
41,3,1638,3267
41,3,1841,3199
41,3,1920,3189
41,3,1934,3294
41,3,2027,3020
41,3,2194,3118
41,3,2196,3144
41,3,2235,2945
41,3,2240,3015
41,3,2421,3081
41,3,2514,2922
41,4,1191,3112
41,4,1208,3181
41,4,1218,3126
41,4,1265,3219
41,4,1296,3063
41,4,1312,3030
41,4,1424,3057
41,4,1424,3370
41,4,1438,3206
